"","home.range.radius","MM.deathrate","NN.deathrate","hybrid.deathrate","MM.birthrate","NN.birthrate","hybrid.birthrate","NN.init.number","MM.init.number","phenotype","population","Fitness"
"1",2,4,4,4,6,6,6,100,500,"1 MM",6203,"birthrate>deathrate"
"2",2,4,4,4,6,6,6,100,500,"2 M-type",473,"birthrate>deathrate"
"3",2,4,4,4,6,6,6,100,500,"3 hybrid",46,"birthrate>deathrate"
"4",2,4,4,4,6,6,6,100,500,"4 N-type",0,"birthrate>deathrate"
"5",2,4,4,4,6,6,6,100,500,"5 NN",871,"birthrate>deathrate"
"6",2,4,4,4,6,6,6,100,500,"1 MM",3005,"birthrate>deathrate"
"7",2,4,4,4,6,6,6,100,500,"2 M-type",2893,"birthrate>deathrate"
"8",2,4,4,4,6,6,6,100,500,"3 hybrid",730,"birthrate>deathrate"
"9",2,4,4,4,6,6,6,100,500,"4 N-type",161,"birthrate>deathrate"
"10",2,4,4,4,6,6,6,100,500,"5 NN",832,"birthrate>deathrate"
"11",2,4,4,4,6,6,6,100,500,"1 MM",3250,"birthrate>deathrate"
"12",2,4,4,4,6,6,6,100,500,"2 M-type",3321,"birthrate>deathrate"
"13",2,4,4,4,6,6,6,100,500,"3 hybrid",595,"birthrate>deathrate"
"14",2,4,4,4,6,6,6,100,500,"4 N-type",134,"birthrate>deathrate"
"15",2,4,4,4,6,6,6,100,500,"5 NN",410,"birthrate>deathrate"
"16",2,4,4,4,6,6,6,100,500,"1 MM",5418,"birthrate>deathrate"
"17",2,4,4,4,6,6,6,100,500,"2 M-type",1084,"birthrate>deathrate"
"18",2,4,4,4,6,6,6,100,500,"3 hybrid",65,"birthrate>deathrate"
"19",2,4,4,4,6,6,6,100,500,"4 N-type",356,"birthrate>deathrate"
"20",2,4,4,4,6,6,6,100,500,"5 NN",671,"birthrate>deathrate"
"21",2,4,4,4,6,6,6,100,500,"1 MM",3756,"birthrate>deathrate"
"22",2,4,4,4,6,6,6,100,500,"2 M-type",2633,"birthrate>deathrate"
"23",2,4,4,4,6,6,6,100,500,"3 hybrid",515,"birthrate>deathrate"
"24",2,4,4,4,6,6,6,100,500,"4 N-type",120,"birthrate>deathrate"
"25",2,4,4,4,6,6,6,100,500,"5 NN",606,"birthrate>deathrate"
"26",2,4,4,4,6,6,6,100,500,"1 MM",5699,"birthrate>deathrate"
"27",2,4,4,4,6,6,6,100,500,"2 M-type",922,"birthrate>deathrate"
"28",2,4,4,4,6,6,6,100,500,"3 hybrid",21,"birthrate>deathrate"
"29",2,4,4,4,6,6,6,100,500,"4 N-type",126,"birthrate>deathrate"
"30",2,4,4,4,6,6,6,100,500,"5 NN",872,"birthrate>deathrate"
"31",2,4,4,4,6,6,6,100,500,"1 MM",3440,"birthrate>deathrate"
"32",2,4,4,4,6,6,6,100,500,"2 M-type",2187,"birthrate>deathrate"
"33",2,4,4,4,6,6,6,100,500,"3 hybrid",66,"birthrate>deathrate"
"34",2,4,4,4,6,6,6,100,500,"4 N-type",0,"birthrate>deathrate"
"35",2,4,4,4,6,6,6,100,500,"5 NN",1883,"birthrate>deathrate"
"36",2,4,4,4,6,6,6,100,500,"1 MM",3698,"birthrate>deathrate"
"37",2,4,4,4,6,6,6,100,500,"2 M-type",2605,"birthrate>deathrate"
"38",2,4,4,4,6,6,6,100,500,"3 hybrid",238,"birthrate>deathrate"
"39",2,4,4,4,6,6,6,100,500,"4 N-type",193,"birthrate>deathrate"
"40",2,4,4,4,6,6,6,100,500,"5 NN",980,"birthrate>deathrate"
"41",2,4,4,4,6,6,6,100,500,"1 MM",4922,"birthrate>deathrate"
"42",2,4,4,4,6,6,6,100,500,"2 M-type",1809,"birthrate>deathrate"
"43",2,4,4,4,6,6,6,100,500,"3 hybrid",272,"birthrate>deathrate"
"44",2,4,4,4,6,6,6,100,500,"4 N-type",100,"birthrate>deathrate"
"45",2,4,4,4,6,6,6,100,500,"5 NN",451,"birthrate>deathrate"
"46",2,4,4,4,6,6,6,100,500,"1 MM",4046,"birthrate>deathrate"
"47",2,4,4,4,6,6,6,100,500,"2 M-type",1990,"birthrate>deathrate"
"48",2,4,4,4,6,6,6,100,500,"3 hybrid",337,"birthrate>deathrate"
"49",2,4,4,4,6,6,6,100,500,"4 N-type",557,"birthrate>deathrate"
"50",2,4,4,4,6,6,6,100,500,"5 NN",709,"birthrate>deathrate"
"51",2,4,4,6,6,6,6,100,500,"1 MM",5096,"hybrid higher mortality"
"52",2,4,4,6,6,6,6,100,500,"2 M-type",1370,"hybrid higher mortality"
"53",2,4,4,6,6,6,6,100,500,"3 hybrid",106,"hybrid higher mortality"
"54",2,4,4,6,6,6,6,100,500,"4 N-type",45,"hybrid higher mortality"
"55",2,4,4,6,6,6,6,100,500,"5 NN",951,"hybrid higher mortality"
"56",2,4,4,6,6,6,6,100,500,"1 MM",4285,"hybrid higher mortality"
"57",2,4,4,6,6,6,6,100,500,"2 M-type",2020,"hybrid higher mortality"
"58",2,4,4,6,6,6,6,100,500,"3 hybrid",115,"hybrid higher mortality"
"59",2,4,4,6,6,6,6,100,500,"4 N-type",47,"hybrid higher mortality"
"60",2,4,4,6,6,6,6,100,500,"5 NN",1234,"hybrid higher mortality"
"61",2,4,4,6,6,6,6,100,500,"1 MM",6084,"hybrid higher mortality"
"62",2,4,4,6,6,6,6,100,500,"2 M-type",792,"hybrid higher mortality"
"63",2,4,4,6,6,6,6,100,500,"3 hybrid",7,"hybrid higher mortality"
"64",2,4,4,6,6,6,6,100,500,"4 N-type",2,"hybrid higher mortality"
"65",2,4,4,6,6,6,6,100,500,"5 NN",722,"hybrid higher mortality"
"66",2,4,4,6,6,6,6,100,500,"1 MM",5370,"hybrid higher mortality"
"67",2,4,4,6,6,6,6,100,500,"2 M-type",793,"hybrid higher mortality"
"68",2,4,4,6,6,6,6,100,500,"3 hybrid",80,"hybrid higher mortality"
"69",2,4,4,6,6,6,6,100,500,"4 N-type",395,"hybrid higher mortality"
"70",2,4,4,6,6,6,6,100,500,"5 NN",923,"hybrid higher mortality"
"71",2,4,4,6,6,6,6,100,500,"1 MM",4384,"hybrid higher mortality"
"72",2,4,4,6,6,6,6,100,500,"2 M-type",2226,"hybrid higher mortality"
"73",2,4,4,6,6,6,6,100,500,"3 hybrid",327,"hybrid higher mortality"
"74",2,4,4,6,6,6,6,100,500,"4 N-type",259,"hybrid higher mortality"
"75",2,4,4,6,6,6,6,100,500,"5 NN",498,"hybrid higher mortality"
"76",2,4,4,6,6,6,6,100,500,"1 MM",6384,"hybrid higher mortality"
"77",2,4,4,6,6,6,6,100,500,"2 M-type",29,"hybrid higher mortality"
"78",2,4,4,6,6,6,6,100,500,"3 hybrid",5,"hybrid higher mortality"
"79",2,4,4,6,6,6,6,100,500,"4 N-type",13,"hybrid higher mortality"
"80",2,4,4,6,6,6,6,100,500,"5 NN",1267,"hybrid higher mortality"
"81",2,4,4,6,6,6,6,100,500,"1 MM",3466,"hybrid higher mortality"
"82",2,4,4,6,6,6,6,100,500,"2 M-type",2810,"hybrid higher mortality"
"83",2,4,4,6,6,6,6,100,500,"3 hybrid",298,"hybrid higher mortality"
"84",2,4,4,6,6,6,6,100,500,"4 N-type",252,"hybrid higher mortality"
"85",2,4,4,6,6,6,6,100,500,"5 NN",779,"hybrid higher mortality"
"86",2,4,4,6,6,6,6,100,500,"1 MM",4929,"hybrid higher mortality"
"87",2,4,4,6,6,6,6,100,500,"2 M-type",1124,"hybrid higher mortality"
"88",2,4,4,6,6,6,6,100,500,"3 hybrid",13,"hybrid higher mortality"
"89",2,4,4,6,6,6,6,100,500,"4 N-type",109,"hybrid higher mortality"
"90",2,4,4,6,6,6,6,100,500,"5 NN",1440,"hybrid higher mortality"
"91",2,4,4,6,6,6,6,100,500,"1 MM",5399,"hybrid higher mortality"
"92",2,4,4,6,6,6,6,100,500,"2 M-type",975,"hybrid higher mortality"
"93",2,4,4,6,6,6,6,100,500,"3 hybrid",10,"hybrid higher mortality"
"94",2,4,4,6,6,6,6,100,500,"4 N-type",4,"hybrid higher mortality"
"95",2,4,4,6,6,6,6,100,500,"5 NN",1239,"hybrid higher mortality"
"96",2,4,4,6,6,6,6,100,500,"1 MM",4503,"hybrid higher mortality"
"97",2,4,4,6,6,6,6,100,500,"2 M-type",1967,"hybrid higher mortality"
"98",2,4,4,6,6,6,6,100,500,"3 hybrid",70,"hybrid higher mortality"
"99",2,4,4,6,6,6,6,100,500,"4 N-type",9,"hybrid higher mortality"
"100",2,4,4,6,6,6,6,100,500,"5 NN",1150,"hybrid higher mortality"
"101",2,4,6,4,6,6,6,100,500,"1 MM",3052,"NN higher mortality"
"102",2,4,6,4,6,6,6,100,500,"2 M-type",4567,"NN higher mortality"
"103",2,4,6,4,6,6,6,100,500,"3 hybrid",23,"NN higher mortality"
"104",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"105",2,4,6,4,6,6,6,100,500,"5 NN",58,"NN higher mortality"
"106",2,4,6,4,6,6,6,100,500,"1 MM",7103,"NN higher mortality"
"107",2,4,6,4,6,6,6,100,500,"2 M-type",409,"NN higher mortality"
"108",2,4,6,4,6,6,6,100,500,"3 hybrid",63,"NN higher mortality"
"109",2,4,6,4,6,6,6,100,500,"4 N-type",6,"NN higher mortality"
"110",2,4,6,4,6,6,6,100,500,"5 NN",32,"NN higher mortality"
"111",2,4,6,4,6,6,6,100,500,"1 MM",7485,"NN higher mortality"
"112",2,4,6,4,6,6,6,100,500,"2 M-type",15,"NN higher mortality"
"113",2,4,6,4,6,6,6,100,500,"3 hybrid",0,"NN higher mortality"
"114",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"115",2,4,6,4,6,6,6,100,500,"5 NN",117,"NN higher mortality"
"116",2,4,6,4,6,6,6,100,500,"1 MM",6795,"NN higher mortality"
"117",2,4,6,4,6,6,6,100,500,"2 M-type",683,"NN higher mortality"
"118",2,4,6,4,6,6,6,100,500,"3 hybrid",47,"NN higher mortality"
"119",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"120",2,4,6,4,6,6,6,100,500,"5 NN",74,"NN higher mortality"
"121",2,4,6,4,6,6,6,100,500,"1 MM",7361,"NN higher mortality"
"122",2,4,6,4,6,6,6,100,500,"2 M-type",125,"NN higher mortality"
"123",2,4,6,4,6,6,6,100,500,"3 hybrid",1,"NN higher mortality"
"124",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"125",2,4,6,4,6,6,6,100,500,"5 NN",59,"NN higher mortality"
"126",2,4,6,4,6,6,6,100,500,"1 MM",6793,"NN higher mortality"
"127",2,4,6,4,6,6,6,100,500,"2 M-type",710,"NN higher mortality"
"128",2,4,6,4,6,6,6,100,500,"3 hybrid",22,"NN higher mortality"
"129",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"130",2,4,6,4,6,6,6,100,500,"5 NN",31,"NN higher mortality"
"131",2,4,6,4,6,6,6,100,500,"1 MM",7504,"NN higher mortality"
"132",2,4,6,4,6,6,6,100,500,"2 M-type",23,"NN higher mortality"
"133",2,4,6,4,6,6,6,100,500,"3 hybrid",8,"NN higher mortality"
"134",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"135",2,4,6,4,6,6,6,100,500,"5 NN",69,"NN higher mortality"
"136",2,4,6,4,6,6,6,100,500,"1 MM",7625,"NN higher mortality"
"137",2,4,6,4,6,6,6,100,500,"2 M-type",8,"NN higher mortality"
"138",2,4,6,4,6,6,6,100,500,"3 hybrid",0,"NN higher mortality"
"139",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"140",2,4,6,4,6,6,6,100,500,"5 NN",3,"NN higher mortality"
"141",2,4,6,4,6,6,6,100,500,"1 MM",7538,"NN higher mortality"
"142",2,4,6,4,6,6,6,100,500,"2 M-type",4,"NN higher mortality"
"143",2,4,6,4,6,6,6,100,500,"3 hybrid",3,"NN higher mortality"
"144",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"145",2,4,6,4,6,6,6,100,500,"5 NN",88,"NN higher mortality"
"146",2,4,6,4,6,6,6,100,500,"1 MM",7603,"NN higher mortality"
"147",2,4,6,4,6,6,6,100,500,"2 M-type",7,"NN higher mortality"
"148",2,4,6,4,6,6,6,100,500,"3 hybrid",0,"NN higher mortality"
"149",2,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"150",2,4,6,4,6,6,6,100,500,"5 NN",70,"NN higher mortality"
"151",2,4,6,6,6,6,6,100,500,"1 MM",7371,"MM lower mortality"
"152",2,4,6,6,6,6,6,100,500,"2 M-type",130,"MM lower mortality"
"153",2,4,6,6,6,6,6,100,500,"3 hybrid",0,"MM lower mortality"
"154",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"155",2,4,6,6,6,6,6,100,500,"5 NN",74,"MM lower mortality"
"156",2,4,6,6,6,6,6,100,500,"1 MM",7627,"MM lower mortality"
"157",2,4,6,6,6,6,6,100,500,"2 M-type",3,"MM lower mortality"
"158",2,4,6,6,6,6,6,100,500,"3 hybrid",3,"MM lower mortality"
"159",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"160",2,4,6,6,6,6,6,100,500,"5 NN",43,"MM lower mortality"
"161",2,4,6,6,6,6,6,100,500,"1 MM",4249,"MM lower mortality"
"162",2,4,6,6,6,6,6,100,500,"2 M-type",3314,"MM lower mortality"
"163",2,4,6,6,6,6,6,100,500,"3 hybrid",23,"MM lower mortality"
"164",2,4,6,6,6,6,6,100,500,"4 N-type",1,"MM lower mortality"
"165",2,4,6,6,6,6,6,100,500,"5 NN",45,"MM lower mortality"
"166",2,4,6,6,6,6,6,100,500,"1 MM",7356,"MM lower mortality"
"167",2,4,6,6,6,6,6,100,500,"2 M-type",156,"MM lower mortality"
"168",2,4,6,6,6,6,6,100,500,"3 hybrid",3,"MM lower mortality"
"169",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"170",2,4,6,6,6,6,6,100,500,"5 NN",40,"MM lower mortality"
"171",2,4,6,6,6,6,6,100,500,"1 MM",7078,"MM lower mortality"
"172",2,4,6,6,6,6,6,100,500,"2 M-type",504,"MM lower mortality"
"173",2,4,6,6,6,6,6,100,500,"3 hybrid",1,"MM lower mortality"
"174",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"175",2,4,6,6,6,6,6,100,500,"5 NN",107,"MM lower mortality"
"176",2,4,6,6,6,6,6,100,500,"1 MM",7348,"MM lower mortality"
"177",2,4,6,6,6,6,6,100,500,"2 M-type",169,"MM lower mortality"
"178",2,4,6,6,6,6,6,100,500,"3 hybrid",0,"MM lower mortality"
"179",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"180",2,4,6,6,6,6,6,100,500,"5 NN",55,"MM lower mortality"
"181",2,4,6,6,6,6,6,100,500,"1 MM",7263,"MM lower mortality"
"182",2,4,6,6,6,6,6,100,500,"2 M-type",248,"MM lower mortality"
"183",2,4,6,6,6,6,6,100,500,"3 hybrid",1,"MM lower mortality"
"184",2,4,6,6,6,6,6,100,500,"4 N-type",1,"MM lower mortality"
"185",2,4,6,6,6,6,6,100,500,"5 NN",42,"MM lower mortality"
"186",2,4,6,6,6,6,6,100,500,"1 MM",4672,"MM lower mortality"
"187",2,4,6,6,6,6,6,100,500,"2 M-type",2862,"MM lower mortality"
"188",2,4,6,6,6,6,6,100,500,"3 hybrid",14,"MM lower mortality"
"189",2,4,6,6,6,6,6,100,500,"4 N-type",5,"MM lower mortality"
"190",2,4,6,6,6,6,6,100,500,"5 NN",101,"MM lower mortality"
"191",2,4,6,6,6,6,6,100,500,"1 MM",5858,"MM lower mortality"
"192",2,4,6,6,6,6,6,100,500,"2 M-type",1677,"MM lower mortality"
"193",2,4,6,6,6,6,6,100,500,"3 hybrid",9,"MM lower mortality"
"194",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"195",2,4,6,6,6,6,6,100,500,"5 NN",48,"MM lower mortality"
"196",2,4,6,6,6,6,6,100,500,"1 MM",7243,"MM lower mortality"
"197",2,4,6,6,6,6,6,100,500,"2 M-type",303,"MM lower mortality"
"198",2,4,6,6,6,6,6,100,500,"3 hybrid",9,"MM lower mortality"
"199",2,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"200",2,4,6,6,6,6,6,100,500,"5 NN",57,"MM lower mortality"
"201",2,6,4,4,6,6,6,100,500,"1 MM",457,"MM higher mortality"
"202",2,6,4,4,6,6,6,100,500,"2 M-type",137,"MM higher mortality"
"203",2,6,4,4,6,6,6,100,500,"3 hybrid",23,"MM higher mortality"
"204",2,6,4,4,6,6,6,100,500,"4 N-type",120,"MM higher mortality"
"205",2,6,4,4,6,6,6,100,500,"5 NN",1149,"MM higher mortality"
"206",2,6,4,4,6,6,6,100,500,"1 MM",409,"MM higher mortality"
"207",2,6,4,4,6,6,6,100,500,"2 M-type",103,"MM higher mortality"
"208",2,6,4,4,6,6,6,100,500,"3 hybrid",286,"MM higher mortality"
"209",2,6,4,4,6,6,6,100,500,"4 N-type",154,"MM higher mortality"
"210",2,6,4,4,6,6,6,100,500,"5 NN",1797,"MM higher mortality"
"211",2,6,4,4,6,6,6,100,500,"1 MM",509,"MM higher mortality"
"212",2,6,4,4,6,6,6,100,500,"2 M-type",57,"MM higher mortality"
"213",2,6,4,4,6,6,6,100,500,"3 hybrid",299,"MM higher mortality"
"214",2,6,4,4,6,6,6,100,500,"4 N-type",24,"MM higher mortality"
"215",2,6,4,4,6,6,6,100,500,"5 NN",1401,"MM higher mortality"
"216",2,6,4,4,6,6,6,100,500,"1 MM",625,"MM higher mortality"
"217",2,6,4,4,6,6,6,100,500,"2 M-type",15,"MM higher mortality"
"218",2,6,4,4,6,6,6,100,500,"3 hybrid",49,"MM higher mortality"
"219",2,6,4,4,6,6,6,100,500,"4 N-type",384,"MM higher mortality"
"220",2,6,4,4,6,6,6,100,500,"5 NN",1463,"MM higher mortality"
"221",2,6,4,4,6,6,6,100,500,"1 MM",359,"MM higher mortality"
"222",2,6,4,4,6,6,6,100,500,"2 M-type",205,"MM higher mortality"
"223",2,6,4,4,6,6,6,100,500,"3 hybrid",236,"MM higher mortality"
"224",2,6,4,4,6,6,6,100,500,"4 N-type",1,"MM higher mortality"
"225",2,6,4,4,6,6,6,100,500,"5 NN",2183,"MM higher mortality"
"226",2,6,4,4,6,6,6,100,500,"1 MM",282,"MM higher mortality"
"227",2,6,4,4,6,6,6,100,500,"2 M-type",43,"MM higher mortality"
"228",2,6,4,4,6,6,6,100,500,"3 hybrid",221,"MM higher mortality"
"229",2,6,4,4,6,6,6,100,500,"4 N-type",1372,"MM higher mortality"
"230",2,6,4,4,6,6,6,100,500,"5 NN",949,"MM higher mortality"
"231",2,6,4,4,6,6,6,100,500,"1 MM",453,"MM higher mortality"
"232",2,6,4,4,6,6,6,100,500,"2 M-type",86,"MM higher mortality"
"233",2,6,4,4,6,6,6,100,500,"3 hybrid",358,"MM higher mortality"
"234",2,6,4,4,6,6,6,100,500,"4 N-type",395,"MM higher mortality"
"235",2,6,4,4,6,6,6,100,500,"5 NN",1216,"MM higher mortality"
"236",2,6,4,4,6,6,6,100,500,"1 MM",324,"MM higher mortality"
"237",2,6,4,4,6,6,6,100,500,"2 M-type",25,"MM higher mortality"
"238",2,6,4,4,6,6,6,100,500,"3 hybrid",320,"MM higher mortality"
"239",2,6,4,4,6,6,6,100,500,"4 N-type",783,"MM higher mortality"
"240",2,6,4,4,6,6,6,100,500,"5 NN",913,"MM higher mortality"
"241",2,6,4,4,6,6,6,100,500,"1 MM",673,"MM higher mortality"
"242",2,6,4,4,6,6,6,100,500,"2 M-type",79,"MM higher mortality"
"243",2,6,4,4,6,6,6,100,500,"3 hybrid",131,"MM higher mortality"
"244",2,6,4,4,6,6,6,100,500,"4 N-type",467,"MM higher mortality"
"245",2,6,4,4,6,6,6,100,500,"5 NN",1580,"MM higher mortality"
"246",2,6,4,4,6,6,6,100,500,"1 MM",481,"MM higher mortality"
"247",2,6,4,4,6,6,6,100,500,"2 M-type",19,"MM higher mortality"
"248",2,6,4,4,6,6,6,100,500,"3 hybrid",219,"MM higher mortality"
"249",2,6,4,4,6,6,6,100,500,"4 N-type",3,"MM higher mortality"
"250",2,6,4,4,6,6,6,100,500,"5 NN",1400,"MM higher mortality"
"251",2,6,4,6,6,6,6,100,500,"1 MM",338,"NN lower mortality"
"252",2,6,4,6,6,6,6,100,500,"2 M-type",46,"NN lower mortality"
"253",2,6,4,6,6,6,6,100,500,"3 hybrid",274,"NN lower mortality"
"254",2,6,4,6,6,6,6,100,500,"4 N-type",309,"NN lower mortality"
"255",2,6,4,6,6,6,6,100,500,"5 NN",1586,"NN lower mortality"
"256",2,6,4,6,6,6,6,100,500,"1 MM",394,"NN lower mortality"
"257",2,6,4,6,6,6,6,100,500,"2 M-type",6,"NN lower mortality"
"258",2,6,4,6,6,6,6,100,500,"3 hybrid",170,"NN lower mortality"
"259",2,6,4,6,6,6,6,100,500,"4 N-type",973,"NN lower mortality"
"260",2,6,4,6,6,6,6,100,500,"5 NN",718,"NN lower mortality"
"261",2,6,4,6,6,6,6,100,500,"1 MM",420,"NN lower mortality"
"262",2,6,4,6,6,6,6,100,500,"2 M-type",59,"NN lower mortality"
"263",2,6,4,6,6,6,6,100,500,"3 hybrid",175,"NN lower mortality"
"264",2,6,4,6,6,6,6,100,500,"4 N-type",207,"NN lower mortality"
"265",2,6,4,6,6,6,6,100,500,"5 NN",962,"NN lower mortality"
"266",2,6,4,6,6,6,6,100,500,"1 MM",419,"NN lower mortality"
"267",2,6,4,6,6,6,6,100,500,"2 M-type",5,"NN lower mortality"
"268",2,6,4,6,6,6,6,100,500,"3 hybrid",58,"NN lower mortality"
"269",2,6,4,6,6,6,6,100,500,"4 N-type",5,"NN lower mortality"
"270",2,6,4,6,6,6,6,100,500,"5 NN",1104,"NN lower mortality"
"271",2,6,4,6,6,6,6,100,500,"1 MM",593,"NN lower mortality"
"272",2,6,4,6,6,6,6,100,500,"2 M-type",55,"NN lower mortality"
"273",2,6,4,6,6,6,6,100,500,"3 hybrid",47,"NN lower mortality"
"274",2,6,4,6,6,6,6,100,500,"4 N-type",203,"NN lower mortality"
"275",2,6,4,6,6,6,6,100,500,"5 NN",1440,"NN lower mortality"
"276",2,6,4,6,6,6,6,100,500,"1 MM",512,"NN lower mortality"
"277",2,6,4,6,6,6,6,100,500,"2 M-type",0,"NN lower mortality"
"278",2,6,4,6,6,6,6,100,500,"3 hybrid",0,"NN lower mortality"
"279",2,6,4,6,6,6,6,100,500,"4 N-type",56,"NN lower mortality"
"280",2,6,4,6,6,6,6,100,500,"5 NN",2368,"NN lower mortality"
"281",2,6,4,6,6,6,6,100,500,"1 MM",510,"NN lower mortality"
"282",2,6,4,6,6,6,6,100,500,"2 M-type",47,"NN lower mortality"
"283",2,6,4,6,6,6,6,100,500,"3 hybrid",91,"NN lower mortality"
"284",2,6,4,6,6,6,6,100,500,"4 N-type",79,"NN lower mortality"
"285",2,6,4,6,6,6,6,100,500,"5 NN",1626,"NN lower mortality"
"286",2,6,4,6,6,6,6,100,500,"1 MM",455,"NN lower mortality"
"287",2,6,4,6,6,6,6,100,500,"2 M-type",58,"NN lower mortality"
"288",2,6,4,6,6,6,6,100,500,"3 hybrid",77,"NN lower mortality"
"289",2,6,4,6,6,6,6,100,500,"4 N-type",83,"NN lower mortality"
"290",2,6,4,6,6,6,6,100,500,"5 NN",1202,"NN lower mortality"
"291",2,6,4,6,6,6,6,100,500,"1 MM",522,"NN lower mortality"
"292",2,6,4,6,6,6,6,100,500,"2 M-type",37,"NN lower mortality"
"293",2,6,4,6,6,6,6,100,500,"3 hybrid",1,"NN lower mortality"
"294",2,6,4,6,6,6,6,100,500,"4 N-type",0,"NN lower mortality"
"295",2,6,4,6,6,6,6,100,500,"5 NN",2342,"NN lower mortality"
"296",2,6,4,6,6,6,6,100,500,"1 MM",262,"NN lower mortality"
"297",2,6,4,6,6,6,6,100,500,"2 M-type",8,"NN lower mortality"
"298",2,6,4,6,6,6,6,100,500,"3 hybrid",108,"NN lower mortality"
"299",2,6,4,6,6,6,6,100,500,"4 N-type",370,"NN lower mortality"
"300",2,6,4,6,6,6,6,100,500,"5 NN",2583,"NN lower mortality"
"301",2,6,6,4,6,6,6,100,500,"1 MM",392,"hybrid lower mortality"
"302",2,6,6,4,6,6,6,100,500,"2 M-type",64,"hybrid lower mortality"
"303",2,6,6,4,6,6,6,100,500,"3 hybrid",227,"hybrid lower mortality"
"304",2,6,6,4,6,6,6,100,500,"4 N-type",0,"hybrid lower mortality"
"305",2,6,6,4,6,6,6,100,500,"5 NN",79,"hybrid lower mortality"
"306",2,6,6,4,6,6,6,100,500,"1 MM",387,"hybrid lower mortality"
"307",2,6,6,4,6,6,6,100,500,"2 M-type",42,"hybrid lower mortality"
"308",2,6,6,4,6,6,6,100,500,"3 hybrid",20,"hybrid lower mortality"
"309",2,6,6,4,6,6,6,100,500,"4 N-type",0,"hybrid lower mortality"
"310",2,6,6,4,6,6,6,100,500,"5 NN",62,"hybrid lower mortality"
"311",2,6,6,4,6,6,6,100,500,"1 MM",495,"hybrid lower mortality"
"312",2,6,6,4,6,6,6,100,500,"2 M-type",15,"hybrid lower mortality"
"313",2,6,6,4,6,6,6,100,500,"3 hybrid",43,"hybrid lower mortality"
"314",2,6,6,4,6,6,6,100,500,"4 N-type",63,"hybrid lower mortality"
"315",2,6,6,4,6,6,6,100,500,"5 NN",143,"hybrid lower mortality"
"316",2,6,6,4,6,6,6,100,500,"1 MM",446,"hybrid lower mortality"
"317",2,6,6,4,6,6,6,100,500,"2 M-type",0,"hybrid lower mortality"
"318",2,6,6,4,6,6,6,100,500,"3 hybrid",0,"hybrid lower mortality"
"319",2,6,6,4,6,6,6,100,500,"4 N-type",19,"hybrid lower mortality"
"320",2,6,6,4,6,6,6,100,500,"5 NN",63,"hybrid lower mortality"
"321",2,6,6,4,6,6,6,100,500,"1 MM",514,"hybrid lower mortality"
"322",2,6,6,4,6,6,6,100,500,"2 M-type",0,"hybrid lower mortality"
"323",2,6,6,4,6,6,6,100,500,"3 hybrid",0,"hybrid lower mortality"
"324",2,6,6,4,6,6,6,100,500,"4 N-type",0,"hybrid lower mortality"
"325",2,6,6,4,6,6,6,100,500,"5 NN",73,"hybrid lower mortality"
"326",2,6,6,4,6,6,6,100,500,"1 MM",335,"hybrid lower mortality"
"327",2,6,6,4,6,6,6,100,500,"2 M-type",54,"hybrid lower mortality"
"328",2,6,6,4,6,6,6,100,500,"3 hybrid",27,"hybrid lower mortality"
"329",2,6,6,4,6,6,6,100,500,"4 N-type",1,"hybrid lower mortality"
"330",2,6,6,4,6,6,6,100,500,"5 NN",163,"hybrid lower mortality"
"331",2,6,6,4,6,6,6,100,500,"1 MM",362,"hybrid lower mortality"
"332",2,6,6,4,6,6,6,100,500,"2 M-type",0,"hybrid lower mortality"
"333",2,6,6,4,6,6,6,100,500,"3 hybrid",0,"hybrid lower mortality"
"334",2,6,6,4,6,6,6,100,500,"4 N-type",0,"hybrid lower mortality"
"335",2,6,6,4,6,6,6,100,500,"5 NN",133,"hybrid lower mortality"
"336",2,6,6,4,6,6,6,100,500,"1 MM",300,"hybrid lower mortality"
"337",2,6,6,4,6,6,6,100,500,"2 M-type",0,"hybrid lower mortality"
"338",2,6,6,4,6,6,6,100,500,"3 hybrid",0,"hybrid lower mortality"
"339",2,6,6,4,6,6,6,100,500,"4 N-type",0,"hybrid lower mortality"
"340",2,6,6,4,6,6,6,100,500,"5 NN",74,"hybrid lower mortality"
